customer_unique_id,price
0341bbd5c969923a0f801b9e2d10a7b8,840.0
036fad4da661be7be3ad588329aefc1b,0.0
0385c3a53712e33b64f812d3102dc421,29.99
0387367daee04c9cbcf57eaee0d699c6,104.0
0387d9f3e2a143aecdaa33644ab6658c,129.0
038d84ab58dc78ee67846b354424ca6b,179.8
03a7a36e23016fe4e8d04f751b51937a,329.9
03b844f8f2bfba1e73ce0d1894807af0,58.99
03dcb7b1479590ad3188549f8ebfa66e,0.0
03e990124fb8dfe30716b4237eceaa9b,79.9
0408706c63edeca6b44b24f6f077aa47,85.0
040f8dcf0a86b8897aaa4eb25e49830f,69.0
041397b7bed1e0b64cc8df9e4a761873,169.0
0417c5c4535764e979a11b19edfef588,46.4
041caba6a63ace5818387698ea85cdb2,58.989999999999995
04334bf56d76e503c2b474e3bc129d65,169.9
04370c96850ca795aa0c01a7c57dd1a6,99.9
044f89a64b7bd1c9ceecd8f9a83971a8,59.9
044fbfba85531679c84bc0463296096f,14.49
0482f8eb57c7df640fa8a9a6a883c488,225.88
048d8f14e6405a5a157e74724357086f,24.9
04964ca17488b76124c740071931f90c,50.75
04a24732681955f5daf4c435f5025743,77.8
04be500031efe43d2defff8c41810543,79.9
04c5ad73047074972e9a1c744c3b4bf8,0.0
04cf8185c71090d28baa4407b2e6d600,38.25
04daf0030c088fed728993ef9f7eaa56,85.0
04e1ad29192c7d23646272968393bf36,0.0
04e495a3f45df8b41be2e934bbc16961,110.99
04e7b09e41a01df2100b30d1a880680d,178.0
04e9d0d712ca6da77124d0ee12be1d6a,71.8
04ecdc3e754a48294d832436960a3280,308.8
04ee75eab089ad700b67791cbba77f4a,49.9
04f1fd1b75385fd1c7b6de018e0c4ab3,0.0
04f54cb09b4216795433e4fc5d0db66e,126.8
04f6b73a950bfc7afab0cbf82fff47b1,0.0
04ff6fa5671532494b7947c8c46f25f6,0.0
05040c74e2cd51e7d6fd425b5c94a37f,0.0
0506e79c51716904929e3f50a05d38c3,0.0
05080e528ffd17731221b7eb05e9c026,0.0
050f9cf69723c91054d44c3b3a1e7ac2,0.0
05105abc98016eb044d450d5e60de1b2,55.9
05114881a5aab7df4a187e73f7ba33c9,0.0
0514d58859a4a5ca6476885ba50b2f6b,89.9
052862d82d6f60b7f189002fd598a135,69.99
052ad6288149460cb16d585299139e28,89.9
052def2a27b8894dd207c36345ce1e9c,27.9
053617486d590f6e06a7e027e6e3914f,149.8
053f7850c3ffd9726cff61c7e42af797,22.0
05453ef86290884066d89d2ec2dcd0a2,99.9
0549ef973c77b27ad1c186e845f72a5c,29.0
0570089e1e1b3cf57b7f7d545cb204aa,92.89
057854159bbc3a0aca93bbecd210c495,54.9
0581b683b2965a9e6c11e0d1059a751e,134.9
058e28fceb01698d7eefe53e8fe2ce9e,50.0
0598dd4eaa6611265e192ffa2e8133aa,119.8
059ba8400bf965adf606ecc7ef3396e9,185.0
059d9f786496163334e5ea84c053917a,795.0
05a2a8159b5f30e79614ae9e14cafc4a,47.9
05b6f8d94c378446bcfe5cb4f75785b1,59.99
05bc8e1bebeff93bdf784213a7aed5d7,110.0
05cc11f944a9cc2f8dd41fae770c313d,1020.0
05db15e48c7ed44cff9dfaa4f374f3dc,0.0
05e07c4abd22863100e52617e94304aa,250.0
05eb062756e6d4358e72b1caf0ec22b1,1399.0
05eecdc8cf80e10dc84ce98e448fff8b,34.9
05ef855308303397f1427f29470bb6ab,34.99
05fef3a82802270f3bfb10eaa50b29c1,94.9
06111e0492566045ae9964005f551856,48.0
06285644a5dcbd27f078ec193ef2fc72,199.7
0629b2e23c657cde1105b8282ba336ae,39.49
062ec661249087a0e2560ab089b7e722,98.99
063eef0d1ead8ee785783e95df82137e,91.98
06437dfb2aec58f76036b3c3ee36d9b1,26.9
0645628d52f5d19300ea0a33accdf4f4,12.9
0655191062e3fe49b0f128131c62d1ae,55.92
065cdd031a7020e43fd91cd421549f5e,49.9
066c700f59d3849deebee44bc2f83ebc,69.9
067c8117bd9b4f406301921f6bcfb04e,139.8
067d22395c78dfe68b327a9444ea48f6,149.99
0680711d6e757ec7287a047650d3896b,0.0
0688198ee392c92540c81f5a3f2b3655,0.0
068bcff7a462c34ec6d5079013687979,68.9
0694d901d7d88ffc1781dacfda6cd048,38.0
0698b42dd37c77db1c056d415e028737,27.93
069ae72e12aa7c92b8a87dda4ccb86ac,0.0
069d3082416b15225a220a70bbeeae99,343.4
06b672c7ae6d7ef4cbe41318c397537a,109.9
06bf11f58f4a6b5ab7dd1623404bf672,42.97
06c0e20a617982c7a5113459fde779a4,897.0
06c3368c76b358fe15f52b24af23432a,79.9
06f1d66196374b588fbf7cbc2793874d,0.0
06f9fe91f0a7dbbd4c78ddecb3562486,99.9
06fc096ec2387d11747ae31a57cd2551,0.0
07187fdb640eb2923d831b48ce809b54,153.0
071bb277b0146da77fac31e70657815e,84.99
071cabf48b9a52a0138a68d3600c3cf5,81.0
071d97c65d17dd64aeb08dd196aa0c26,69.0
0720894ca242f4a59d328ac214def1b2,37.99
07254adf22ae81855ca01d9a5cda3264,19.99
075f9dd6470835295f76e7f15b791e82,109.9
076fae3f09eb7ff1b41f2dcbd96e867f,86.9
078401292a38d006a34bb0c4b31f6e31,0.0
079ad4f138ec38e726e7d9ac51ae1410,1635.0
07a421ede5046fc7bf8af5609afaa05c,199.0
07aa2ff08a800a8e109f9a6273b3eaa9,149.9
07b28cf1d8515d08ccca505e273fffaf,482.9
07c6a18a7a0ed9ae97808d25bbdb38fb,32.0
07c7ce958d4fc8ecdad390153fc60079,0.0
07c8fde388fee352835f27b3ef13ff12,56.25
07c9259c1afcbd1f6b416d9985782083,0.0
07d04d1635ec5d81de0045c612783e01,65.0
07d49575e9eb300156daf8a365fb19fb,34.9
07d5b1f9bdd053347f0213187b343ac9,0.0
07d743c857ab9a05f2863d4aca57db81,87.8
07da55ca1be33c14e4f02f24a3f6de6e,80.0
07f128adacba85a6424f2f160812f487,0.0
07f73198f5bbc83c1ad9806a7ca28144,45.99
07fbf7cd2d1a81e2c4f88c9ff0148815,79.98
08075209946259e581ef013969467e85,179.89
0807baeeeaa1309effbd9a9dee41ab17,105.0
08114c58968d782002f7cbb2d4cdf823,71.0
08142acc8309337e9dfd631c5f41da27,149.9
081e0e600cfd38bd7eabb583b2af18a3,99.99
083ce299ea3fc1eba79bd0b17f64555b,49.89
084a1adef368b0d738db72ea6cf5d196,25.99
085927781359b6edec85db5ecd78fae2,139.0
085bac9935b660f86e84dae80040f735,39.99
085d2f970d64f92ebc2f4456077e548d,199.0
08642cd329066fe11ec63293f714f2f8,0.0
08866945ffb898dc38546a5322439203,159.9
088c8450e52617191d11971c40e388f2,99.9
089967e5aa13d5ab166c175f555ab0d8,299.0
089b7f0bd3654dae116bbef61b197fea,34.49
08a8e6e7993db052baf012f977f0f0d5,19.49
08b1a8aac0cd0ae1efff771bb98f19b6,249.0
08c07c761592a71b85136aa4fe76a6f4,0.0
08c563a0e00983d634746efc2cd9fad6,0.0
08c8daf7d9ab792cfa1f117599918913,79.98
08de4d9507128e2ad419e26cc4f22b65,0.0
08fb46d35bb3ab4037202c23592d1259,0.0
08fc49193154721a4498d38335c9a77b,0.0
0902b91d17bd2b9675664f8a4d6565c6,109.9
0920c55955b78533a8319ad1d08baa2f,0.0
0927468f5b9af266432a47173a7f8209,37.99
0932d84be1bb7b48cc56d8029b817271,41.0
093cfe240a2714354fc5138411f9ae50,79.9
0942eedfe0e865b2a80419a14672286f,149.9
095f244a8496bb26d8eefbc7848e08f2,0.0
097442a1538f33ea89dbbe3779fe6db0,99.99
0980adc99590048735ae43d0cc619550,379.9
09831ff6ab667f42521bcd4c22dc755c,0.0
09928c4afa1c45cfcf099b3b13889719,328.0
09976ab240099cc26220384fa752e4f1,74.99
09a2a3befff4ee3680617f07d9b473ed,83.36
09b9f8efd35809e5e8e5f58b0588dac9,199.99
09c03c5c2c4782bf7b359cbe07e4250f,0.0
09c361fed7245568f0f104496ed4f92f,98.97
09dbe1dd4da682e97b14151ff8677f34,24.9
09f890c3ae1626f1044e52e1c8d3707a,39.16
09fff3b550fb099d044fb43d30f2da6e,0.0
0a0a0dfb438e7ba3e91ec9579d9792b0,34.99
0a11a4d0e9f9e864f03a7451f0f255b6,0.0
0a1d505323970813602fb0a7c50aa484,32.9
0a26f4521f4fc88f90d29a5ebc930e63,44.9
0a289ff546b41e561b900c97b7bf6c78,16.99
0a3f8040b6aac1d8add29db655c3e463,56.99
0a56b53b96fc69f9d9aa8a0d4037c900,72.48
0a5df23b922b9998bb7378f1ac03c98a,29.99
0a609db8d244100909a15d65eadf8539,37.99
0a7c72fec6e7d7917460e5a26f09dce9,0.0
0a8ae1a2b8d6524ba8b19208b6b6e1f6,87.0
0a8c1dca34c99bbb023b3b1b09735bfa,16.97
0aa7d3df6008a3d5aa9db07e65cef5d3,0.0
0aadc1d26d1c8b88a52c39a533ccea93,1359.92
0accfc28d252c3155b25991b5b9e7ea5,33.49
0acf30b91a76fe44ccc15e1717dfb672,134.9
0ad45166f7c608cea70cffc074e78e4b,289.9
0adb4a6277959c538f115b485f2b0495,45.0
0adf2fc24a06dc36031666d008044c6e,37.99
0ae899ccc7701f38427bc48b7d52eb22,129.0
0af856b84f956b11317832a27b18ff4b,0.0
0b07eea0b93324ae3c2ce0ede76b95c9,129.9
0b12f11a86385b5ddea612161375ec68,0.0
0b142164e5db564242b9a924fb8bc171,59.99
0b2866e8bcd0c3ae5c35cf81f7f68219,13.9
0b355a14c548a718b4e423a3914bdc17,0.0
0b388905f710fa603f635906bc9afacf,0.0
0b49c33f53bc3d731cfc40dd36cc1b31,57.8
0b5ad91465a83091bf1895d85a4267f9,24.6
0b5fbc764612225ace7795b93b38aa35,53.0
0b6046cd8b7b9a8ddc7c2996bc719de8,0.0
0b634a0a63edf40fb50440d7093d8b5e,34.9
0b63891bfcfcede37c648664908e6cb3,49.9
0b83f73b19c2019e182fd552c048a22c,93.0
0b8a4ac66e2edd1e8423e2016dc5b9b6,33.9
0b8dab578db3ef19b68e4e228e5e8fea,53.9
0b949d3ee12ac9f871346d814ff57080,17.8
0ba133b294e8131231a0176e0a2f0853,129.9
0bc50d5cbce10d91edc3e935d068ef0b,185.9
0bcdf709d5d3462205328abe5387c5b8,0.0
0bd4b20e684a23c50c734e740eb41e90,0.0
0bd4d2600b49eb951489ebc82723a4e6,60.0
0be176523405976a37488ad6a2b81031,0.0
0be23e2afd5c5d9a1c2ef6b033e2b17c,29.99
0be330030885cb5b0cd0fc84f90d4ad5,133.0
0bfb268a7a8268c6a67d71693a0c1c95,71.71
0c061e779ae6c21a1c561eb2ebc5caf7,90.0
0c0682ccb539fc2ae62d6437ae5feac9,99.0
0c1010da546577eec46de55b3a0a885d,0.0
0c1a20644f0dc126c3eaff8dbc1bd12c,0.0
0c2018c190ac0a6c5a02c0bcbfaf2129,169.96
0c3a1c1585e96999bdaf83732d1fe234,75.0
0c408490d833fcce64944726a4cf9d8c,56.0
0c4266dc13e119f7b8d87ec0f31f3439,198.0
0c428f7733b04c35dac27a76efeec295,29.9
0c57b6540cb8ed939596e4f199d637fe,29.99
0c5c596ff335ad6b91e78f1f328d030b,30.0
0c5e206ec36cc859ac0b248f2ad72e6e,89.9
0c6622facae49819fe1591fcc9737bb2,189.9
0c6ea2a59dd585779e9b25d3df3ed41b,16.9
0c71fffae3b89f1f4c7afd556f5d29b1,154.19
0c7360e4c7109f897e18fedcec400ccf,90.0
0c7b920c8084dc18771c014987fc49ef,0.0
0c8286526be3a0fc8f50b7267db95035,159.9
0c83083c3578da76ef6fe35fbcab768b,103.12
0c857d0fdb5599b8fc5cfa1c9ba71c76,84.9
0c8761c28faa9b9930e4a9bb545905da,13.99
0c8c9d632cdaea590c5e62cdf6db4b9d,34.9
0c9c69e1c09db6c3891e0cfccfd05bcb,13.99
0ca60f3b899e4c26f7158574acd3d628,87.0
0cb9be6e0e12afac27ace32e3be4051f,19.9
0cba4bb63764d34cf5ada48adfbe67bb,0.0
0cc2ee1112a11a1094eff52fa2e87150,60.0
0cda37a2bb960bc86fb2a2c027f995bb,74.0
0ce904893f0560890d2f0d063a30ddb6,119.6
0ce90ebb62619ade569740d7d7e7d623,99.9
0cee82b00c2425e61081b7dfc85b248f,14.99
0cfe42acc51af3f1b24268032e51bc56,0.0
0d0481ffb0bb25cfc9ba06c02bba0ecf,109.99
0d062c3c954a9f461c2be3e19cb99ae2,59.9
0d16d92d727e8800fdd5f85f00eae25b,0.0
0d21499406ab7c18f548dc945b63c28c,82.99
0d3394dad534976f75bb0133fe18bd63,119.9
0d3d2bb5ba03b60324b0684e614c7c20,79.0
0d5d0284aba97b5fa9154c49ad861871,25.0
0d6b9a91ea74552ac4f5fb2fdd2f50d8,133.0
0d75e26f60500a90bbf13fa2b9af61cb,94.0
0d7a6ee9d351c0856e4858cb84f26c3c,99.9
0d8b6f37ce56eb5679cf690b59318b4c,38.0
0d997d092f93b5c58d0f9b4bd0643d16,0.0
0da8a21fd4fb57463c7897ad901c7bf9,189.9
0dbe6acfe4256b6babf9463aba634648,34.99
0dbf75634e9cdb8dfef760501cf983a8,0.0
0dc9c8d77cfdc1d53d8378286c77de05,0.0
0dd47ea03f3e61825df9e2bc94c292f1,0.0
0dda24b8a802f6876acc46861ea17903,0.0
0ddba04798f1c085d0ca93af0e91f6c1,67.9
0df55f5accedda71bda8f4c7f590951f,0.0
0e06af8004ffd01a3461e768f9f659aa,129.0
0e0962c6edb63ee9c5ea0f4f8d73a86e,399.8
0e1aa2e5d9087f8f34d2e6913d6891dd,153.4
0e2fd48c6bf362339bff97193d659b20,78.0
0e3adc3a3ad71718fc412a1d0d5fbc11,22.95
0e52335ca066271c324be8289cae3251,66.99
0e5858cb988e7b7905f137dd56147574,29.9
0e634b16e4c585acbd7b2e8276ce6677,0.0
0e662bf6962c28aca8d2e6ebfe053de7,419.9
0e6d20df2d2c4ba9283ad121dee84e1b,99.9
0e764fc1a13e47e900c3d59a989753e8,318.0
0e78d5d8e92c4454512d545b10be8585,0.0
0e7f8d40e42c2fe70b2115e2121bf4eb,0.0
0e81b4d6355f0cdec4bc81b5dd1f410f,189.0
0e8a143471b03abf182926e26af07e7a,59.9
0e914929d9935db92beddb5f3b551a96,12.98
0e9bafe047d5c6fe3fd8ef6bcdce9a1a,0.0
0eab82e58c1b71bfb9f2c7dd966e8cff,229.0
0ebbc7eb66eec02dbf8ec16bf4df7d4a,0.0
0ee02c020cf6a1d5af1f44febcec7e69,149.99
0efdde54b9e08d009874be9231dfe635,174.9
0f04a72a4b5d5889a83916f2342c9123,45.9
0f0891bce8c3efed9ec2e5a9bcb1aeb3,149.9
0f0b49d45120fcb28bda56e94bc85673,325.0
0f15654c2819f53ab1b7f53330f457ac,219.0
0f236e51bb703ddf0e311f3520600065,184.0
0f38a44168ec569a3f783ebf98d79095,50.0
0f47ee9839f0c5f608cc69ebe59f0001,148.0
0f524b9f56efaf32d066ef999d95840e,296.5
0f5974d48b53c84eab42f27ff30a4bcd,179.99
0f6c4fedab0af76f3af23a6c65efbdc3,59.9
0f6e32b2c661f1d00553a1d7132c9db2,23.8
0f95258527026365d80664a88544bdbb,0.0
0f959f179a3451d6c6bca46040b52b68,179.0
0fa37740a3371e759a99e0acc2d533c2,49.99
0fa43f164a88bfd96f05ab1fcbeca41c,529.99
0fa4a064989236797d08591a95b05311,59.0
0fafcdf86099987d7b3e0ebac9e8af2d,165.9
0fce02538969e210a9e1b27b515ccaad,99.49
0fd107db0fd0dec34c21b6269549ffab,0.0
0fd18d821e025515612a466c926ff664,42.9
0fdc0d21e1983e8af4d399e17671f76d,195.54
0fdfbef2ae337480fe00523dac271cb3,219.8
0fe1ce06ed231600c5c0213e7d920627,0.0
0ff3cddcf62afdff48dddaf22aaf0fee,116.6
1003a1d72627f1a71f255e239aaa4bfd,1129.99
1003a6796395c39384cbaeafd51392d8,0.0
1006daf2f4f3b40848bdb64d356b4b39,49.99
100a1a0fe9f738719f7b63e3eadf5ebe,277.9
1015173479527a15ccb63606a74f404e,164.9
1016fdb943a9d972e1feb76f053b3535,0.0
101968800abfdd1b81ae25d804eadafb,29.99
1024c5cd62d38352351e537638162793,157.77
1033c72c41b1e8f0ed67a793ea8d8501,0.0
103618505393998f2192cb78f7bab338,50.0
103838ffc9a90c22e78aae22c57b7f2e,33.9
104f7393b136186670b805468fbeeac3,59.9
104ffa1d4881f8e36d50f80319f7400b,29.99
106106992030e0d83e6f1bc9d4054070,359.8
10669e874b7ddaab97d6d539578576d7,36.9
106fc159590d2e39a532f3f56259df49,47.3
10781139baee5b4ca3d36d419b870204,0.0
10837ec2278f48b91274e961ee27e699,669.99
10867a902e32dd54061b2cda9c55b0b6,0.0
10903bb91fbe71e98f0c18940fddac03,75.9
10936b5134f21f582fbc02f383d76572,129.96
10aa79627a28350b5c121a124096cb18,29.9
10d23a44c8eb20d89a2672331327f324,394.65
10dbffc4a798d018f58224da1162b90e,1437.0
10e49a12540465d3141f898aeee0a6b4,25.99
110934758b1585194afe1c0134c1dd35,84.9
11160ccb67a77abe36dd062bd2701a04,32.9
1128c1fa085cce5576a2aef4b694a1b4,0.0
11301f323f8e1334478e701ad8892230,129.0
113271b647a5f12bd3f41c1e37f78c1d,59.9
11375e463611310a6d7acfba83dc1fd7,0.0
11444f8161e51e1d513a6adfc41e629e,16.0
1148e7e1daf6d2378b814e90506e9d26,118.9
116490c868c239247db4417b68c9b435,89.9
1175e95fb47ddff9de6b2b06188f7e0d,29.99
1176d8491a0ae7e42bc65b08ddd1d924,44.9
1177ffc12e57d165dd64077a4bbcd77c,34.2
1188233025a9769168e1f1f1981c2444,149.84
1195277e191f958d98f9172a1111a64e,0.0
11c3d6c93dea6ce86769a4835c171bd9,71.8
11c544bcf003c0ba2817787a6e1fa69f,0.0
11c6370fa35c524098f44a6c6d0582ed,24.99
11d07d8ffcdb81279bb38d710648ce6f,33.8
11d2c273e93727d6c0e516075435ae82,51.8
11dabe1669e29dba5a0874caa569be29,21.8
11e34afed2f0357f6c4d5220228cd167,0.0
11e75c5cd86cd8389b80a9b6ce71d218,119.99
11e81b9497f68f501ac372f3cc827bbb,213.0
11ea710f79bf401804796bfe35fe3a2a,76.2
11f9374f0b84ffc98a1ae50698c2112d,82.0
120d312c68bd6607e58c4059b219d5ae,34.9
1215ec4a375a52f5b9f75d951828371b,0.0
123ae28184c9e80638e71d40e37adc27,29.9
12456b22f2fe7567211f0f29dc7dc58e,37.98
124621ab7971ddd927e021028e8f2ad1,19.9
125f6a093e3f2be801d70e4eaa16f9f0,130.0
1262c5e6cb8a5dc8c45fde0d536da589,89.9
1268b060098ed3f22c2e7c34cc72a1a8,0.0
127e44b144e9f8e1edf9262193bac557,19.99
12ab9334b1240d6d037f2b0102a49571,0.0
12bf35aec09644582d3d803df7607246,100.9
12bf6178776d90da204cdf1b37d23906,0.0
12c4dee2137f46228b93caaeb9cb1ccc,52.8
12cc890391e57d7123e004856ff1f137,75.0
12d5abe8e60cbc8c330cd36fcda842c6,349.99
12d7642e3241d015433f989199c9d7bc,0.0
12d9e338f349a4d5ba7ebedf1f93b26f,120.0
12e2cfc1a8dc424fb87cc5a7ce029007,99.99
12e7a2c201751ddc979e7a45cef500f3,115.0
12ebfdb41392890f9d7a8de957274741,2110.0
12f5d6e1cbf93dafd9dcc19095df0b3d,20.8
131dc8b84d915d899517bd2867f62401,29.99
1322f42ae5165f0fa89f7a1d0f9da61a,58.99
1322f4f08ee126888c52044389540e3a,299.0
132820060c20dcac4bcafeeae8713481,229.9
13467e882eb3a701826435ee4424f2bd,117.3
1353d27af23e55a4e17d000a367d682d,0.0
136bb390be82b2f669d8805d4c3a3f76,199.0
13734c565ae46c49db28f97997bbcb44,0.0
1373e04979cfa0fb2092909abbd57f25,229.9
1374dc8d69e00b2749f27505a5eb4e2d,186.0
1376c487ee3920f2431e975211dffcb1,99.9
137e5e89cc2ec6ee305e6242ef3fa4c2,32.9
139fb3595e26482b7aa26fd3b0dc0a97,89.9
13d7e67a187b037979c76c75b2e79102,0.0
13dbc23e2f9dd054e0ebd8d4f4f47fb4,299.0
13dde2bba8c4d6141b5452e3d1b22738,99.9
13e6b0e350ed161c70ce5447dfa173a5,149.9
13f53d7f6a18aadc554f13ca087e9669,64.99
13fff243cc1910bf64dafb9bc81ccddc,519.8
141f1d8a1e279448ccb8fa9af62d76a7,14.4
14220f3da916d4a0740f0b679b842962,134.0
1428917cd397d4f9ac0fde76dd6f2266,0.0
143ac1358dbb2d185d4873965fcc28e4,126.0
143b74c3413de432b8638a96853e1c9c,39.99
144b22ba90f9b1cf5bf278f0db20a355,21.9
144b9f1cf244df05e042b5262ecf97d1,65.0
1450a7cb6ba0bc92100a9a4a8a2f38e7,0.0
1450ca0539e1e64a77c08ba841c8be94,122.99
145e875a57ee60b324e31dd3d6b24a3d,19.9
14650aba2993d5db931ecd1ff160714a,77.0
14713b16a9e8f5b7732763d7f78d3220,5.9
147324a07e96b3cfb515d94137b4a327,79.0
1479d41bbd302e37d1316c996c1f55ae,569.9
14885ec3a15ffa02b8dc0cb52748ef9e,135.49
148ac6af2969e129456347e8d3dc64ea,289.0
14a188558af6cd5bc222ca773d395a7f,0.0
14aa0f879bc9e1d191221462a5fce802,119.8
14aad6719aabc250f03de3beb57ad2f5,38.99
14b0be0b6d7e50e861943bf902bc7959,242.0
14bca561bdb2901e80bb20800ba4bdc0,149.0
14cf3e40a2b5076d2d0384a7e68ca06f,1798.0
14d71f87f2c4ca429306d094a274dff0,98.9
14d84d6f3da70b5d7c26a3f551b3f4b6,29.99
14d854939d199fb6b6e2b49f306bcf73,0.0
14df1afa12b13711303026db4a326a7b,38.099999999999994
14e1bf91e4bb789e2bd29fc22f926742,139.9
14eb8f180e208b9805e196fccbbcfd13,689.0
14f4ae28fc0e2d071f707dbe6daaf0e3,59.9
14f7c220b4e0b529cb23021b2fb9284e,49.9
15010a153e79bb2f1fe810486783f5dd,25.9
150eeedc7b46a9b7a77ad10e9083c250,59.99
151e9edb34867eaece4d6e7ae188f261,0.0
1525aae38c4d7ce53540f783ec7b4d17,42.9
1543abf070395977b2de5362138306a8,129.0
154e1a18d4356adc890d517ae349146a,0.0
1572056796a130cff3aac889df5e2939,74.99
157a6a3e29ea1833d3630f3962ac903a,83.23
157b9d0c8b2328f814b5ee120d5e5914,119.5
158172279ca3f33e15b8412116151ded,0.0
1581a918a58a11d99c69f86d9c0d2098,51.9
1591182652360b5b62e59bc85d9dda79,0.0
159ba7a17c9179c96cb8a7ae43235ca9,149.0
15a3524cd2406dccbecb1273c407165b,97.49
15ace7e8f7a0cfb296fcfea489e2445a,89.9
15bc2114da1fbf104a7caabd79ee87c6,79.0
15c7b142c5ed84a1537ceb6d448818f7,317.99
15c9f1f3d32d5226f79571a100a8f7fe,55.0
15ccaaaa2289afed8a5e40273330c13d,15.9
15d203babb74e0a9f7cb2bd5593ee188,79.9
15d424086a0e39958d557a39b0638431,0.0
15e6d6a0a71179040ccfb0d3cd27487a,0.0
15eaf7e40d5ff0687009b39f3da7861a,0.0
15eb6c5aa4aa23cbdb42e119220d23ec,199.0
15ee900ec703c9a10082b12bcbdcb307,999.9
15fe8224da740000cad6d128fed1a014,34.99
161b2eb506dd664bb5d23dc701a14b59,298.0
161ee8b03cadfe7599ce809b1750a78d,32.0
161fd742f7217e46d7924d781e8705af,0.0
1647c6dc2941bd075dc5dd3448807bed,96.0
16537a831ca74e633b94cfa47164c420,0.0
1669674efe91cadffc28add980087c0e,129.99
166c27d3c5c75d1f987d4f6cf885ab78,39.7
167d54cc2d1d8b157e9dcc360667d415,269.9
1680c593cfe1d6c798df5bd696544a19,79.99
1682bd1183762bcdff292a75f4523452,0.0
